timestamp,state,controller,action,cpu_pct,mem_pct,req_rate,p95_latency_ms,replicas,reward,pattern
1777408118.063647,SERVING,RL,2,0.7346,0.3017,186.73,307.3,4,0.9,spike
1777408148.063647,SERVING,RL,2,0.749,0.2851,181.02,283.0,5,0.8667,spike
1777408178.063647,SERVING,RL,2,0.7056,0.3099,181.65,316.8,6,0.8333,spike
1777408208.063647,SERVING,RL,2,0.7391,0.2771,177.77,293.9,7,0.8,spike
1777408238.063647,SERVING,RL,2,0.6481,0.2983,178.97,337.2,8,0.7667,spike
1777408268.063647,SERVING,RL,2,0.7074,0.2814,180.21,294.4,9,0.7333,spike
1777408298.063647,SERVING,RL,2,0.6811,0.3301,176.25,314.4,10,0.7,spike
1777408328.063647,SERVING,RL,2,0.6796,0.3143,168.89,322.0,10,0.7,spike
1777408358.063647,SERVING,RL,2,0.7091,0.2905,195.81,292.8,10,0.7,spike
1777408388.063647,SERVING,RL,2,0.7081,0.3264,177.66,305.8,10,0.7,spike
1777408418.063647,SERVING,RL,2,0.6966,0.289,176.8,356.6,10,0.7,spike
1777408448.063647,SERVING,RL,2,0.6654,0.3437,163.92,286.1,10,0.7,spike
1777408478.063647,SERVING,RL,2,0.6845,0.3012,178.1,337.2,10,0.7,spike
1777408508.063647,SERVING,RL,2,0.6907,0.2768,157.88,279.4,10,0.7,spike
1777408538.063647,SERVING,RL,2,0.7069,0.2746,175.71,317.2,10,0.7,spike
1777408568.063647,SERVING,RL,2,0.7097,0.3106,200.24,311.8,10,0.7,spike
1777408598.063647,SERVING,RL,2,0.7112,0.2941,184.26,326.5,10,0.7,spike
1777408628.063647,SERVING,RL,2,0.7394,0.3235,198.04,300.6,10,0.7,spike
1777408658.063647,SERVING,RL,2,0.6903,0.3349,170.44,306.1,10,0.7,spike
1777408688.063647,SERVING,RL,2,0.6922,0.2804,176.87,318.6,10,0.7,spike
1777408718.063647,SERVING,RL,2,0.7085,0.2973,188.82,324.5,10,0.7,spike
1777408748.063647,SERVING,RL,2,0.6871,0.347,175.63,295.1,10,0.7,spike
1777408778.063647,SERVING,RL,2,0.6716,0.3186,176.42,294.0,10,0.7,spike
1777408808.063647,SERVING,RL,2,0.7234,0.3363,173.51,292.3,10,0.7,spike
1777408838.063647,SERVING,RL,2,0.6836,0.291,161.33,307.4,10,0.7,spike
1777408868.063647,SERVING,RL,2,0.6775,0.28,160.3,303.6,10,0.7,spike
1777408898.063647,SERVING,RL,2,0.6717,0.2956,180.14,319.1,10,0.7,spike
1777408928.063647,SERVING,RL,1,0.5015,0.3296,93.57,147.4,10,0.7,periodic
1777408958.063647,SERVING,RL,1,0.5091,0.2728,102.38,162.9,10,0.7,periodic
1777408988.063647,SERVING,RL,1,0.5126,0.2885,93.98,227.1,10,0.7,periodic
1777409018.063647,SERVING,RL,1,0.4688,0.2625,87.67,183.1,10,0.7,periodic
1777409048.063647,SERVING,RL,1,0.4842,0.2367,98.73,192.3,10,0.7,periodic
1777409078.063647,SERVING,RL,1,0.5002,0.3147,95.23,161.0,10,0.7,periodic
1777409108.063647,SERVING,RL,1,0.5223,0.2562,94.59,200.0,10,0.7,periodic
1777409138.063647,SERVING,RL,1,0.4632,0.294,86.25,159.3,10,0.7,periodic
1777409168.063647,SERVING,RL,1,0.4571,0.2648,82.44,139.6,10,0.7,periodic
1777409198.063647,SERVING,RL,1,0.43,0.2977,85.78,175.4,10,0.7,periodic
1777409228.063647,SERVING,RL,1,0.4044,0.3062,69.88,119.3,10,0.7,periodic
1777409258.063647,SERVING,RL,1,0.4437,0.3012,71.95,148.1,10,0.7,periodic
1777409288.063647,SERVING,RL,1,0.4595,0.3215,66.74,177.6,10,0.7,periodic
1777409318.063647,SERVING,RL,1,0.3892,0.2645,65.37,151.9,10,0.7,periodic
1777409348.063647,SERVING,RL,1,0.4473,0.2988,62.11,108.7,10,0.7,periodic
1777409378.063647,SERVING,RL,1,0.3707,0.272,60.26,140.5,10,0.7,periodic
1777409408.063647,SERVING,RL,1,0.4932,0.3016,59.97,149.9,10,0.7,periodic
1777409438.063647,SERVING,RL,1,0.3959,0.2753,47.72,167.8,10,0.7,periodic
1777409468.063647,SERVING,RL,1,0.3685,0.2928,41.43,127.8,10,0.7,periodic
1777409498.063647,SERVING,RL,1,0.3313,0.2653,39.92,88.4,10,0.7,periodic
1777409528.063647,SERVING,RL,1,0.3576,0.2878,33.69,152.2,10,0.7,periodic
1777409558.063647,SERVING,RL,1,0.339,0.2553,27.59,95.2,10,0.7,periodic
1777409588.063647,SERVING,RL,1,0.3446,0.2717,27.66,103.1,10,0.7,periodic
1777409618.063647,SERVING,RL,0,0.2734,0.2897,13.64,106.7,9,0.6333,periodic
1777409648.063647,SERVING,RL,1,0.3048,0.2745,21.31,82.7,9,0.7333,periodic
1777409678.063647,SERVING,RL,1,0.3138,0.2849,20.45,85.3,9,0.7333,periodic
1777409708.063647,SERVING,RL,0,0.2954,0.2641,5.0,62.9,8,0.6667,periodic
1777409738.063647,SERVING,RL,0,0.2846,0.294,18.55,112.1,7,0.8,periodic
1777409768.063647,SERVING,RL,0,0.2553,0.2947,18.5,103.2,6,0.8333,periodic
1777409798.063647,SERVING,RL,0,0.289,0.2376,13.86,102.7,5,0.8667,periodic
1777409828.063647,SERVING,RL,0,0.2389,0.2387,11.81,118.4,4,0.9,periodic
1777409858.063647,SERVING,RL,1,0.5347,0.2821,95.47,152.9,4,0.9,ramp
1777409888.063647,SERVING,RL,1,0.5172,0.2883,92.07,174.9,4,0.9,ramp
1777409918.063647,SERVING,RL,1,0.522,0.3141,102.78,235.6,4,0.9,ramp
1777409948.063647,SERVING,RL,1,0.458,0.2784,99.12,188.5,4,0.9,ramp
1777409978.063647,SERVING,RL,1,0.4583,0.2935,94.79,176.9,4,0.9,ramp
1777410008.063647,SERVING,RL,1,0.4854,0.2842,103.26,168.6,4,0.9,ramp
1777410038.063647,SERVING,RL,1,0.5576,0.2577,110.62,191.0,4,0.9,ramp
1777410068.063647,SERVING,RL,1,0.4606,0.2852,92.03,139.9,4,0.9,ramp
1777410098.063647,SERVING,RL,1,0.4627,0.2912,97.13,182.9,4,0.9,ramp
1777410128.063647,SERVING,RL,1,0.5034,0.2793,99.23,185.3,4,0.9,ramp
1777410158.063647,SERVING,RL,1,0.5874,0.271,118.89,249.0,4,0.9,ramp
1777410188.063647,SERVING,RL,1,0.4968,0.3061,112.49,241.0,4,0.9,ramp
1777410218.063647,SERVING,RL,1,0.4663,0.3077,97.52,189.1,4,0.9,ramp
1777410248.063647,SERVING,RL,1,0.5387,0.3009,111.41,177.6,4,0.9,ramp
1777410278.063647,SERVING,RL,1,0.5748,0.2914,115.88,221.7,4,0.9,ramp
1777410308.063647,SERVING,RL,1,0.5048,0.3018,95.75,187.7,4,0.9,ramp
1777410338.063647,SERVING,RL,1,0.5337,0.304,117.49,189.7,4,0.9,ramp
1777410368.063647,SERVING,RL,1,0.5168,0.2959,108.81,194.4,4,0.9,ramp
1777410398.063647,SERVING,RL,1,0.5459,0.2849,108.45,169.5,4,0.9,ramp
1777410428.063647,SERVING,RL,2,0.6014,0.2723,124.0,253.2,5,0.7667,ramp
1777410458.063647,SERVING,RL,1,0.5241,0.2978,106.48,197.3,5,0.8667,ramp
1777410488.063647,SERVING,RL,1,0.4911,0.271,104.73,173.5,5,0.8667,ramp
1777410518.063647,SERVING,RL,1,0.5059,0.3041,110.96,240.4,5,0.8667,ramp
1777410548.063647,SERVING,RL,1,0.5256,0.302,107.36,216.1,5,0.8667,ramp
1777410578.063647,SERVING,RL,1,0.555,0.304,113.11,185.0,5,0.8667,ramp
1777410608.063647,SERVING,RL,1,0.5765,0.2809,119.95,227.7,5,0.8667,ramp
1777410638.063647,SERVING,RL,1,0.5411,0.3148,118.97,277.2,5,0.8667,ramp
1777410668.063647,SERVING,RL,1,0.4778,0.2943,107.71,212.1,5,0.8667,ramp
1777410698.063647,SERVING,RL,1,0.5752,0.2692,112.65,237.3,5,0.8667,ramp
1777410728.063647,SERVING,RL,1,0.577,0.336,110.15,198.9,5,0.8667,ramp
1777410758.063647,SERVING,RL,1,0.5535,0.2865,111.1,212.6,5,0.8667,ramp
1777410788.063647,SERVING,RL,1,0.4829,0.2884,116.2,185.6,5,0.8667,ramp
1777410818.063647,SERVING,RL,1,0.5747,0.2708,112.56,240.1,5,0.8667,ramp
1777410848.063647,SERVING,RL,1,0.5285,0.3081,114.77,220.1,5,0.8667,ramp
1777410878.063647,SERVING,RL,2,0.5842,0.2901,122.06,215.1,6,0.7333,ramp
1777410908.063647,SERVING,RL,1,0.4985,0.3489,109.32,231.2,6,0.8333,ramp
1777410938.063647,SERVING,RL,1,0.4796,0.298,107.69,208.1,6,0.8333,ramp
1777410968.063647,SERVING,RL,2,0.5508,0.2916,123.39,232.4,7,0.7,ramp
1777410998.063647,SERVING,RL,2,0.4839,0.2841,120.19,185.3,8,0.7667,ramp
1777411028.063647,SERVING,RL,1,0.4205,0.291,32.36,105.8,8,0.7667,periodic
1777411058.063647,SERVING,RL,1,0.345,0.286,32.23,124.2,8,0.7667,periodic
1777411088.063647,SERVING,RL,1,0.3022,0.2837,34.46,87.9,8,0.7667,periodic
1777411118.063647,SERVING,RL,0,0.2825,0.2642,24.0,94.2,7,0.7,periodic
1777411148.063647,SERVING,RL,1,0.3368,0.252,23.69,102.7,7,0.8,periodic
1777411178.063647,SERVING,RL,0,0.2458,0.2653,13.41,84.4,6,0.7333,periodic
1777411208.063647,SERVING,RL,1,0.3326,0.2491,27.84,90.9,6,0.8333,periodic
1777411238.063647,SERVING,RL,1,0.3631,0.2473,20.19,51.2,6,0.8333,periodic
1777411268.063647,SERVING,RL,1,0.3228,0.2585,24.43,115.4,6,0.8333,periodic
1777411298.063647,SERVING,RL,0,0.2626,0.2776,5.0,107.6,5,0.7667,periodic
1777411328.063647,SERVING,RL,0,0.2823,0.2541,11.89,97.1,4,0.9,periodic
1777411358.063647,SERVING,RL,0,0.2736,0.252,14.33,109.2,3,0.9333,periodic
1777411388.063647,SERVING,RL,1,0.3068,0.2753,25.52,66.8,3,0.9333,periodic
1777411418.063647,SERVING,RL,1,0.3052,0.3268,22.68,72.6,3,0.9333,periodic
1777411448.063647,SERVING,RL,1,0.3673,0.285,34.94,155.4,3,0.9333,periodic
1777411478.063647,SERVING,RL,1,0.345,0.2765,33.35,140.6,3,0.9333,periodic
1777411508.063647,SERVING,RL,1,0.3343,0.2504,41.21,112.0,3,0.9333,periodic
1777411538.063647,SERVING,RL,1,0.3388,0.3019,36.27,101.2,3,0.9333,periodic
1777411568.063647,SERVING,RL,1,0.3638,0.2961,44.84,64.2,3,0.9333,periodic
1777411598.063647,SERVING,RL,1,0.3737,0.3039,46.95,110.0,3,0.9333,periodic
